word	count	rank
我管	1	3315
窘急	1	3316
還堅持	1	3317
幫辦	1	3318
民政	1	3319
職務	1	3320
便罷	1	3321
第三次	1	3322
還坐	2	3323
很和氣	1	3324
話麼	1	3325
許多長	1	3326
短衫	1	3327
洋布	1	3328
黑字	1	3329
很氣苦	1	3330
像是	1	3331
帶孝	2	3332
孝	6	3333
反縛	1	3334
衙門外	1	3335
一輛	1	3336
沒有篷	1	3337
的車	1	3338
短衣	1	3339
這車	1	3340
走動	1	3341
許多張	1	3342
看客	1	3343
覺到	1	3344
這豈	1	3345
一急	1	3346
全發昏	1	3347
泰然	1	3348
還認	1	3349
要示	2	3350
眾罷	1	3351
繞	1	3352
惘惘	1	3353
左右	1	3354
蟻	1	3355
意中	1	3356
路旁	1	3357
發見	1	3358
很久違	1	3359
伊原	1	3360
沒志氣	1	3361
幾句戲	1	3362
堂皇	1	3363
太乏	1	3364
這兩手	1	3365
捆	1	3366
鞭	7	3367
過了	6	3368
二十年	1	3369
百忙中	1	3370
無師	1	3371
自通	1	3372
半句	1	3373
從人	1	3374
叢裡	1	3375
發出	2	3376
豺狼	1	3377
嗥叫	1	3378
車子	1	3379
不住	4	3380
前行	1	3381
聲中	1	3382
輪轉	1	3383
出神	2	3384
山腳下	1	3385
遇見	2	3386
跟定	1	3387
肉	4	3388
嚇得	1	3389
要死	1	3390
柄	2	3391
斫	1	3392
柴刀	1	3393
仗	2	3394
這壯	1	3395
了膽	1	3396
支持	1	3397
凶	1	3398
怯	6	3399
兩顆	2	3400
鬼火	1	3401
穿透	1	3402
鈍	1	3403
鋒利	1	3404
以外	1	3405
連成	1	3406
一氣	2	3407
靈魂	1	3408
救命	1	3409
裡嗡	1	3410
微塵	1	3411
迸散	1	3412
影響	1	3413
最大	1	3414
因為終	1	3415
都號	1	3416
*	29	3417
G	111	3418
特	3	3419
報官	1	3420
破費	1	3421
千	4	3422
賞錢	1	3423
也號	1	3424
遺老	1	3425
氣味	1	3426
無異議	1	3427
不壞	1	3428
不佳	1	3429
多半	1	3430
不滿足	1	3431
槍斃	3	3432
並無殺頭	1	3433
這般	1	3434
死囚	1	3435
游	4	3436
街	8	3437
一趟	1	3438
本篇	1	3439
分章	1	3440
發表	1	3441
晨報	1	3442
副刊	1	3443
起至	1	3444
二年	1	3445
二月	3	3446
十二日	1	3447
止	6	3448
每週	1	3449
隔週	1	3450
刊登	1	3451
署名	1	3452
巴人	1	3453
一九二五年	1	3454
曾為	1	3455
這篇	2	3456
俄文	1	3457
譯本	1	3458
短序	1	3459
集外集	1	3460
一文	1	3461
三不朽	1	3462
襄公	1	3463
二十四年	1	3464
載魯國	1	3465
大夫	1	3466
叔孫豹	1	3467
太上	1	3468
立德	1	3469
立功	1	3470
雖久	1	3471
此之謂	1	3472
子路	1	3473
小說體	1	3474
日譯者	1	3475
昔日	1	3476
仙人	1	3477
事多以	1	3478
題名	1	3479
官方	1	3480
撰修	1	3481
認可	1	3482
乾隆	1	3483
時規定	1	3484
至	21	3485
明史	1	3486
二十四部	1	3487
紀傳體	1	3488
史書為	1	3489
部份	1	3490
著名	1	3491
效忠	1	3492
統治階級	1	3493
重要	1	3494
死後由	1	3495
明令	1	3496
褒揚	1	3497
令	9	3498
文末	1	3499
機構	1	3500
北洋	1	3501
軍閥	1	3502
國民黨	1	3503
一名	2	3504
ｃ	1	3505
ｋ	1	3506
ｓ	1	3507
通譯	1	3508
狄更斯	1	3509
大衛	1	3510
科波菲	1	3511
爾	2	3512
雙城記	1	3513
原名	1	3514
勞特奈	1	3515
吞	1	3516
柯南	1	3517
道爾	1	3518
大澄等譯	1	3519
商務	1	3520
印書館	1	3521
出版	1	3522
說部	1	3523
叢書	1	3524
魯迅	1	3525
八月八	1	3526
日致	1	3527
韋素	1	3528
園信	1	3529
中曾	1	3530
Ｒ	1	3531
ｄ	1	3532
Ｓ	1	3533
ｔ	1	3534
譯名	1	3535
ｌ	1	3536
司作	1	3537
乃是	1	3538
誤記	1	3539
林琴南	1	3540
白話文	1	3541
日本	1	3542
賣漿	3	3543
即拉車	1	3544
豆腐	1	3545
漿之謂	1	3546
系指	1	3547
氏之父	1	3548
氏	10	3549
大學	1	3550
校長	1	3551
系主張	1	3552
白話者	1	3553
受到	1	3554
矢	1	3555
入	7	3556
三教	3	3557
儒教	1	3558
佛教	1	3559
道教	1	3560
九流	3	3561
藝文志	1	3562
分	18	3563
儒家	1	3564
道家	1	3565
陰陽家	1	3566
法家	1	3567
名家	1	3568
墨家	1	3569
縱橫家	1	3570
雜家	1	3571
農家	1	3572
小說家	6	3573
並說	1	3574
觀者	1	3575
而已	2	3576
小說	8	3577
家者	1	3578
蓋出	1	3579
稗官	1	3580
街談	1	3581
巷語	1	3582
聽途	1	3583
說者	1	3584
所造	1	3585
弗為	1	3586
關於書法	1	3587
馮武著	1	3588
共	2	3589
十卷	1	3590
傳授	1	3591
呂氏	1	3592
仲春	1	3593
紀	2	3594
著乎	1	3595
傳乎後世	1	3596
竹簡	1	3597
帛	5	3598
絹綢	1	3599
發明	1	3600
造紙	1	3601
茂才	6	3602
東漢時	1	3603
避	3	3604
光武帝	1	3605
劉秀	1	3606
名諱	1	3607
改	7	3608
為茂才	1	3609
別稱	1	3610
指一	1	3611
九一八	1	3612
年前	2	3613
玄	2	3614
同等	1	3615
雜誌	1	3616
開展關	1	3617
除漢字	1	3618
改用	1	3619
拼音	1	3620
一事	1	3621
在給	1	3622
使用	1	3623
玄同	2	3624
獨秀	3	3625
系茂才	1	3626
公之誤	1	3627
以前	1	3628
學塾	1	3629
課本	1	3630
宋初	1	3631
誦	1	3632
讀	2	3633
姓氏	1	3634
連綴	1	3635
四言韻語	1	3636
則在	1	3637
一姓	1	3638
附	2	3639
區域	1	3640
某姓	1	3641
望族	1	3642
曾居	1	3643
如趙為	1	3644
天水	2	3645
錢為	1	3646
彭城	1	3647
○	1	3648
七月	1	3649
水滸傳	1	3650
考證	1	3651
中自稱	1	3652
記述	1	3653
世系	1	3654
生卒	1	3655
事跡	1	3656
其家屬	1	3657
撰	3	3658
泛指	1	3659
經歷	1	3660
土谷	18	3661
穀	1	3662
童生	1	3663
指科舉	1	3664
時代習	1	3665
舉業	1	3666
尚未	1	3667
考取	1	3668
經	36	3669
殿	1	3670
試取	1	3671
第一名	1	3672
賭博	1	3673
賭局	1	3674
中為	1	3675
主	11	3676
寶的	1	3677
指押	1	3678
押	7	3679
錢數	1	3680
淮南子	1	3681
人間	1	3682
訓	8	3683
之人	3	3684
善術者	1	3685
故亡	1	3686
胡中	1	3687
居數	1	3688
其馬將	1	3689
胡駿	1	3690
人皆賀	1	3691
禍乎	1	3692
家富馬良	1	3693
其子	1	3694
騎	1	3695
墮	1	3696
折	2	3697
髀	1	3698
居	11	3699
入塞	1	3700
丁壯者	1	3701
控弦而戰	1	3702
十九	1	3703
此獨以	1	3704
跛	1	3705
相保	1	3706
故福	1	3707
禍	4	3708
禍之為	1	3709
福	6	3710
化	2	3711
極	2	3712
測也	1	3713
賽神	2	3714
迎神	1	3715
賽會	2	3716
一出	1	3717
紹興	3	3718
祭禮	1	3719
原指	2	3720
牛	2	3721
羊	3	3722
豕	1	3723
三牲	1	3724
但後來	1	3725
單稱	1	3726
牛為	1	3727
光緒	1	3728
三十一年	1	3729
清政府	1	3730
下令	1	3731
丙午	1	3732
科起	1	3733
廢止	1	3734
考試	1	3735
父母	1	3736
殯時	1	3737
兒子須	1	3738
拄	1	3739
孝杖	1	3740
表示悲痛	1	3741
難支	1	3742
因厭	1	3743
手杖	1	3744
咒為	1	3745
宣公	1	3746
楚國令	1	3747
良	5	3748
相兇惡	1	3749
哥哥	1	3750
子文	2	3751
大後會	1	3752
招致	1	3753
滅族	1	3754
之禍	1	3755
要子良	1	3756
依	1	3757
子文臨	1	3758
鬼猶求	1	3759
食	5	3760
其餒	1	3761
有子	1	3762
孫供	1	3763
鬼魂	1	3764
語尾助	1	3765
畢命	1	3766
雖收	1	3767
閒之維艱	1	3768
心無約束	1	3769
殷紂王	1	3770
周幽王	1	3771
中有商	1	3772
因妲己	1	3773
而亡	1	3774
周因	1	3775
衰	1	3776
三國	2	3777
演義	1	3778
中王	1	3779
允家	1	3780
歌妓	1	3781
書中	1	3782
呂布	1	3783
爭奪	1	3784
她	1	3785
諷刺	1	3786
那種	1	3787
上亡	1	3788
國敗家	1	3789
歸罪	1	3790
婦女	1	3791
觀點	1	3792
規定	2	3793
嚴格	1	3794
界限	1	3795
男子	1	3796
居外	1	3797
女子	1	3798
居內	1	3799
禮記	1	3800
內則	1	3801
男女授受	1	3802
不親	1	3803
猶	2	3804
霍	1	3805
之義	1	3806
原情	1	3807
定過	1	3808
赦事	1	3809
指不問	1	3810
如何	1	3811
而主觀	1	3812
推究	1	3813
居心	1	3814
為政	1	3815
三十而立	1	3816
學問	1	3817
有所	2	3818
自立	1	3819
代指	1	3820
即小同	1	3821
介亭	1	3822
雜文	1	3823
寄	3	3824
週刊	2	3825
編者	1	3826
小同	2	3827
大起	1	3828
當時紹興	1	3829
齣	1	3830
戲演	1	3831
宋太祖	1	3832
匡	2	3833
呼延	1	3834
贊交戰	1	3835
指趙匡胤	1	3836
部下	1	3837
猛將	1	3838
鄭子明	1	3839
三國誌	1	3840
吳書	1	3841
呂蒙傳	1	3842
裴松之	1	3843
刮目	4	3844
拭	1	3845
目的	2	3846
牙牌	1	3847
骨牌	1	3848
象牙	1	3849
或獸	1	3850
骨所制	1	3851
簡陋	1	3852
麻雀	1	3853
牌	10	3854
俗稱	1	3855
以九	1	3856
十二文	1	3857
華蓋集	3	3858
續編	3	3859
我國用	1	3860
中有	3	3861
方孔	1	3862
可用	1	3863
繩	1	3864
子串	1	3865
一起	1	3866
千枚	1	3867
每枚	1	3868
當十	1	3869
一百枚	1	3870
一串	1	3871
稱作	1	3872
一吊	1	3873
上常	1	3874
季氏	1	3875
嘗獨立	1	3876
鯉	1	3877
趨而	1	3878
他學	1	3879
詩	1	3880
學	11	3881
禮	6	3882
人稱	1	3883
之訓	1	3884
子罕	1	3885
公元	1	3886
十一月	1	3887
起義後的	1	3888
第二十五	1	3889
天	42	3890
冊	1	3891
上海	1	3892
社編印	1	3893
辛亥	3	3894
杭州府	1	3895
為民軍佔領	1	3896
紹興府	1	3897
即日	1	3898
宣	13	3899
佈	1	3900
作品	1	3901
對崇禎	1	3902
明思宗	1	3903
朱由檢	1	3904
年號	1	3905
明亡	1	3906
清	15	3907
農民起	1	3908
義的	5	3909
部隊	1	3910
反清	1	3911
口號	1	3912
統治	2	3913
直到	2	3914
清末	1	3915
軍起	1	3916
義是	1	3917
浙江	1	3918
寧波	1	3919
講	4	3920
究	7	3921
征	2	3922
明宣	1	3923
宗	3	3924
年間	1	3925
造	16	3926
小型	1	3927
銅香爐	1	3928
爐底	1	3929
大明	1	3930
年制	1	3931
最下	1	3932
一級	1	3933
武官	1	3934
寫信	1	3935
格式	1	3936
八行	1	3937
豎寫	1	3938
信紙	1	3939
每行	1	3940
敬意	1	3941
抬頭	1	3942
寫受	1	3943
信人	1	3944
名號	1	3945
抬高	1	3946
格	13	3947
多一些	1	3948
矗立	1	3949
短行	1	3950
看起	1	3951
傘	6	3952
傘柄	1	3953
傘是	1	3954
時代高貴	1	3955
儀仗	1	3956
這種	1	3957
法稱	1	3958
對方	1	3959
恭敬	1	3960
諧音	1	3961
便訛成	1	3962
官員帽	1	3963
官階	1	3964
帽珠	1	3965
徽章	1	3966
比作	1	3967
官員	2	3968
唐代	1	3969
文學侍	1	3970
清時代凡	1	3971
選入	1	3972
翰林院	1	3973
職者	1	3974
通稱	1	3975
編修國史	1	3976
起草文件	1	3977
名望	1	3978
文職	1	3979
官銜	1	3980
五代	1	3981
劉海	3	3982
蟾	1	3983
相傳	1	3984
在終	1	3985
南山	1	3986
修道	1	3987
成仙	1	3988
民間	1	3989
畫像	1	3990
前額	1	3991
覆有	1	3992
短	11	3993
黎元洪	1	3994
原任	1	3995
第二十一	1	3996
混成	1	3997
協的	1	3998
協統	1	3999
相當	1	4000
旅長	1	4001
起義時	1	4002
被拉出	1	4003
鄂	1	4004
都督	1	4005
參	6	4006
起義的	2	4007
籌劃	1	4008
英語	1	4009
羲	3	4010
伏羲氏	1	4011
傳說	2	4012
上古	1	4013
帝王	1	4014
時代過	1	4015
形容	1	4016
太平盛世	1	4017
